id,time,doppler_frequency,weight,IR_Sensor,label
3e8e2877-4c1a-421d-94e6-ce78c84d5c73,14:13:18,95.4,69.84,158,1
1710aed8-fae9-41aa-a69b-297cfc430806,21:18:41,88.48,76.13,239,1
86b1f351-4988-485f-9e82-d4338f1c2011,8:55:45,108.27,77.21,140,1
43358c1e-bfd3-410e-bb1d-2471cb11993e,17:14:00,93.77,67.35,18,1
6cdf190a-151b-401b-aab2-8660ae91fc61,11:30:54,107.19,68.02,143,0
d8de1ed5-600c-40be-b42c-6828a3dad08d,18:59:52,88.17,73.28,35,1
dd6e9685-08c9-496f-8bf3-43775a7d74be,5:21:58,101.03,80.78,208,1
2ef72f9e-fc18-4dd3-9fb5-f8f9023eb5b7,10:59:50,98.6,69.48,91,1
3b463f9f-d158-4e36-9646-fda02e2b12fb,9:07:07,97.42,70.16,86,0
11982c2e-5ab9-42bf-ae21-456aae3309dc,2:30:41,96.7,69.87,167,1
1c3fbfaf-870b-4338-b46a-f16c1adf98f4,16:56:57,89.1,86.73,215,0
94910cbd-1b4f-4eab-a617-0350aa0dd08a,12:47:11,109.14,76.64,202,0
9c77cfeb-3944-41cd-b56c-20584d306856,3:45:59,91.02,76.73,194,1
c9868bce-ad0c-4020-bfba-11ab0cb189f7,18:05:11,102.9,70.86,243,0
a8acc832-e8c9-41b3-b64b-8bfc55d921d2,8:19:53,88.56,71.43,189,1
0658028c-9394-4683-a00a-595ad7ff8612,7:26:55,97.48,75.44,86,0
b902b39d-e0a1-496c-9f5f-a642e7641e15,5:02:49,96.43,62.78,108,1
df14ea7d-d2ef-4727-978c-651e61018450,15:03:34,94.24,76.06,222,0
b6dfa33e-188b-40ee-947f-6171b1b7c6d4,9:11:24,114.26,81.05,135,1
a51446ed-7557-4a8e-a3cd-2724a51bca55,17:58:41,92.67,80.01,143,1
4165900d-478c-4e70-8571-0b27d4db3327,6:04:46,106.27,72.04,0,1
01f0a15c-7537-4fe3-95dc-50e3d28a5885,2:15:44,105.14,79.65,168,0
da2ea2a6-34c9-49cc-ada4-e543b83fbe05,22:04:51,108.57,69.71,0,0
92eb9e74-1eee-4d88-9af5-1182e8933e6b,17:33:07,99.85,83.39,40,0
75abaf8f-d8da-42b0-b89e-5313218defba,3:04:56,91.44,75.96,103,1
b5079044-873c-447b-8f09-18578c943fce,0:20:12,92.78,68.86,239,1
c8f8b81a-c895-4343-9c8d-a6d570736375,8:33:27,110.8,82.99,198,0
3ffb1d04-f5ef-407f-b165-7ca21a184ab9,18:37:54,98.15,68.51,18,0
812bec6a-b49f-43c9-9fcc-8dd80f3d40f4,9:43:45,86.45,72.76,74,1
9212758d-f654-48fd-aad9-c259553ef420,1:58:25,92.88,71.22,167,0
faf9c540-cafe-43b1-967f-e20bf73d6c09,4:54:34,96.7,74.48,92,0
c7d17db3-0915-4cd1-8a33-e4da4a906dda,10:33:32,108.35,66.6,214,0
2d29ae25-1466-4cb0-8237-c42273dbfbe1,11:50:51,95.26,65.93,229,1
d9257666-f32d-40ed-8133-5e7566fa5ca9,20:18:27,102.33,76.84,19,1
c6d88d77-9d2f-4022-9bdf-59345870c777,23:41:36,91.97,66.79,241,0
84cb28bc-52b5-4f3a-9fde-09e51cea8962,13:52:06,100.29,82.33,50,0
7d6477b8-7869-4fd2-bb00-6ebda8b281b1,5:31:45,107.68,78.07,28,1
c60ca77f-6dd0-4ff3-903b-9f7cb88b0ea1,11:51:58,102.6,73.7,181,0
64362726-7e93-4424-b6be-6a8eecd8ecff,10:24:08,102.97,74.52,96,1
3352d3f8-aa25-4541-ae03-8da5226b8dfe,3:06:51,105.56,72.69,3,1
167fcb0b-14d5-431d-a88c-89d71eea2598,23:55:22,100.54,75.77,121,1
d534686b-1c00-4638-830e-a08eae746cb5,14:39:46,104.37,82.19,75,1
587a5d3a-8243-4266-ab9e-cdc9b03acb34,23:17:16,95.21,75.03,11,0
64e6284a-7eda-41bf-9748-767280076b3a,4:07:34,108.32,67.78,46,1
c0c1e7ae-d3b3-4e09-ab07-d84c424429a1,15:53:05,97.97,84.52,26,1
69979b4e-d3b4-445a-87d7-ad99d17a7fe8,8:05:16,103.3,79.29,84,1
04de6ad4-268f-4e79-9a0a-f4e2cfd0b839,10:06:34,110.46,76.65,99,0
164e1ccb-57f3-4ed9-a91a-33425d9fa45f,17:27:44,99.45,75.58,141,0
a4376fb3-1dda-49a6-ac38-91be9f0f9638,5:01:55,106.61,76.59,253,0
7034ebdc-8617-4ca9-9883-bbe27e5cb993,4:00:03,102.33,74.19,201,0
8da5aea0-d6cf-412e-94a6-b0f0ef9f0e13,6:05:05,103.7,77.43,153,1
58afab58-8eb9-4798-9d31-9a6999486afd,10:29:28,113.81,70.55,249,1
ca04f468-4744-46ea-b240-b20e07ef7417,14:53:57,101.04,78.53,185,1
aba34c77-e73f-4147-9fd1-ed23a1d072e4,10:31:10,104.92,68.09,157,1
5c611f51-fa64-42ab-8521-497ab2455566,16:44:41,93.61,80.37,96,0
318dda99-60bd-47f2-8642-7c7152c877ac,1:13:09,96.36,81.99,113,1
0f5be9b9-bdbc-4eef-a716-e1a1fac731ce,8:48:33,102.45,72.93,86,0
63399e5f-f2b8-47ad-85ed-30f1511371ff,13:31:35,100.58,75.08,80,0
79d779f7-744c-46e7-9007-9e353a5aa899,17:10:34,105.88,67.9,224,0
7a2c7f96-4d6a-48c4-8075-47463fd6c7ea,9:50:52,98.63,65.21,239,1
b35891cd-02a9-4037-b088-54177bd6518e,14:03:40,101.49,65.51,74,0
07c09208-2ea3-4fdd-a7b5-050906197820,5:17:11,111.75,74.54,11,0
6e6fcc34-a587-481d-b369-d1c51898c590,8:42:26,109.74,71.55,16,1
2c1e6335-bc5f-4f08-abfb-c53bf056ff40,9:01:25,104.59,69.64,242,1
5e4ddc9f-9725-458a-b453-78fe867e03de,22:03:55,102.1,78.38,47,0
32e05229-3cfc-436f-957a-b60e539ec8b7,22:33:13,103.32,76.79,185,0
0d4c4f2e-27b4-4a55-b0a1-41ca074c5df6,14:38:00,92.15,71.67,9,0
e5bda770-01a5-439a-bb9a-4d9ec31fbc4c,18:48:18,100.1,75.31,90,0
87a8144d-8867-4bb2-aed7-c8d2e75e70f4,1:13:01,119.18,72.91,93,1
a2af42e7-adf4-4671-aac3-87c5efdfcff6,10:02:22,99.71,81.95,46,0
453e8712-274c-4627-8d0f-f54697fd8626,18:12:21,96.5,71.9,105,1
b09ff960-6233-4f1a-9f8d-4be8cf9de679,15:44:40,109.9,74.74,154,0
4fe4832f-fa58-4300-a75b-d5aec7d66811,8:01:54,91.29,82.07,226,1
76a5cbab-8a08-42bf-9f7d-e2cdd143a1aa,17:33:15,96.94,78.98,120,1
bd5c3363-6d4f-4b45-a687-3bd72bad7922,0:48:44,85.71,73.54,14,0
3998f722-31bd-4bf3-8492-0e2197b2c8c7,3:57:02,94.93,77.16,218,1
61bd287a-c424-4682-8a99-a1ddccc2b2cf,6:13:50,92.96,78.3,130,1
a4fbc430-cf02-4cc8-85b2-a6cc20557d12,1:14:17,92.16,72.91,232,0
a76e00da-b022-4864-bb49-28d9b7929e53,20:08:27,104.04,71.22,139,0
369d0f1d-6d03-4ca1-bd89-f4dd99e0fb70,9:45:06,107.79,70.47,238,1
9598d934-352f-4b5d-8386-fde6415ac4b8,11:47:51,103.94,78.42,7,0
2673dd47-a798-4c70-974d-a7d2852b43da,20:18:56,103.91,67.1,167,0
68e4a11e-11a9-4bbd-8660-6cfeae1d158d,16:37:41,89.44,78.71,131,1
5503b204-d384-49b7-84b2-772eee3b1dc2,16:56:03,96.74,75.2,238,0
6f416d86-c127-4f8d-b241-1a689c87c7f2,7:15:25,102.09,84.29,251,0
4c9736c3-b8a0-4c39-bee1-4aa80879a6e4,5:03:00,104.24,81.54,138,1
07a1c3cc-6a8f-467d-b16a-1d31cf599885,19:27:39,106.04,75.2,195,0
914463c5-6a25-4a5b-b4af-d2c22c2941ea,2:27:03,100.81,75.16,12,1
d14e0b21-85a1-45d4-a666-3630338df6a7,3:31:30,91.18,68.87,199,0
2e258695-8db2-41e0-b060-942f25514816,20:11:35,106.96,75.31,63,1
c87f5f7a-55c4-49dd-905f-86b5d358814a,17:09:04,89.6,66.24,1,0
5f85f770-3188-4503-8a0d-4490fbd50a07,21:47:53,99.24,83.91,22,0
b4add0b8-aa1f-4936-8dd4-e34ed1639858,22:12:20,94.92,71.28,86,1
faabd7d3-fb6f-44e8-9d39-68ef6241869d,18:39:16,98.88,77.57,164,0
71c2ef87-8f06-4a8a-b579-faed951ee437,23:03:25,106.5,74.08,140,0
cc424699-867e-46b8-a8de-8cb002ba5ee6,7:21:35,85.09,74.99,87,0
4cbf0331-3349-4a68-9fa2-c380db58d5ef,7:50:37,87.27,84.2,254,1
8fb8745a-f056-44de-bed0-56bb2e7dd161,13:12:43,101.74,82.42,7,1
454b05b9-589c-400e-a682-8ed4dbb6f309,1:24:04,104.08,76.14,233,0
bb440496-0d1b-43a9-a00c-988276912c1d,16:46:12,107.93,79.15,47,0
04fef1ae-6029-403b-8f6a-21ef16f0da34,1:10:41,101.66,70.14,85,0
a4413103-c0e4-4e67-ab80-cf2c1cf9f52f,23:09:43,91.34,77.37,58,1
9861cd51-b6fa-41c1-b7be-6d8596a0edc3,14:18:12,106.55,76.26,225,1
11099121-5ab1-45bf-a6b6-9f5f6f1f8cb9,5:20:30,98.66,79.95,127,1
d242141f-ce8f-4d79-92eb-8187b3689bcb,9:10:26,97.76,71.35,88,0
b75d8c28-f99d-4ded-9ad4-9e3f786188ed,4:23:23,95.22,77.81,227,0
c96626e0-c9ec-4182-ac67-b26aaf76e3ce,8:18:13,106.46,71.65,169,0
f070ccf1-8bef-4f83-be6d-53df00ad4d4d,2:40:55,102.12,77.35,63,0
4901a18d-0f6a-4980-a01b-87f6508c28fe,8:25:57,106.83,73.08,112,1
83fab831-f85b-4010-8236-1538fe190871,16:04:44,101.17,72.34,197,1
44e71c23-672c-46c2-9f5b-156234029fe9,21:05:03,94.55,81.43,136,0
a4bf055d-9e00-460a-8a1b-6db676293472,9:17:26,99.44,73.92,226,0
b57a68c4-d0a9-4bf7-b4f1-17754e01c513,2:51:39,102.74,74.08,10,1
454563dd-0c0a-4021-9ce6-14cea1aa0657,12:27:49,100.92,60.86,198,1
e68dc9b5-ab73-4733-9e63-1b9f3b22dc7d,6:15:18,96.39,71.46,207,1
a854b8b3-744e-4244-b7ae-6ac9de264113,18:50:09,105.0,75.1,238,0
473ba1ba-00fb-483a-a440-7c1e06df885f,10:52:25,100.35,78.61,111,0
3458655f-9cce-4cb6-929e-baa8d191997d,6:04:06,101.08,69.74,231,0
23991fa0-b61b-43c1-935a-8a25eb9aaff9,0:57:18,108.95,80.28,69,1
17abf2d9-ddb2-40ef-bf90-5403c7cf85b7,21:32:59,98.57,72.39,34,0
e895bf8e-69a7-47a2-b60b-1a39753b8225,9:20:14,101.21,74.02,68,0
bbadc051-4c3e-40e5-9007-af2a0838f673,18:43:20,98.21,77.23,188,0
90253779-babb-4991-9414-27bac9e38fbe,0:37:25,98.83,88.46,217,0
200bae46-339f-4c19-b18b-548772285fea,12:38:42,102.56,69.0,191,1
0c8df2e4-f240-4a7a-9a3a-e1d6d3ff964a,6:33:43,97.74,71.69,205,1
7cb8b888-68ad-45fd-a83b-9f7915f627f0,16:24:57,95.88,68.81,170,1
5c5cb943-7041-4220-8758-1f62f65594ba,2:46:55,98.07,72.43,93,1
412473a0-e6af-4538-8448-e2ca9426f0d8,22:23:39,103.21,75.87,32,0
115e5dd5-a55f-4648-b87a-a8a30d651b0a,18:58:15,104.77,76.13,10,0
0471427f-feb6-4ddd-a537-6b7a133b7411,16:16:16,101.27,75.65,94,1
dd143eec-35a2-4da2-8666-0195a5af1b6d,11:42:28,107.41,69.52,200,1
5c79bf35-6ba4-40a8-8a53-23f9e54dc6df,19:11:48,101.21,73.72,199,0
7d405f65-5f8c-4353-b2e8-bc30a58108cf,17:07:16,97.45,68.81,104,1
a72ac99a-b1d0-44f8-a830-1755fc50bd9d,13:54:16,98.93,76.12,79,1
7f4e0c88-f074-4b4f-a35c-22c4d3c2abb4,3:22:19,98.91,82.76,11,0
79abc1c3-352f-4a89-8700-133eca8c9d02,21:58:13,97.39,72.31,168,1
4408e058-ed79-4755-ae8e-341c8e25502a,20:48:14,100.8,74.39,11,0
257335bb-c8e2-40cf-83b9-650f83d202d8,5:42:17,98.74,82.71,227,0
1ec051a8-3c1f-4576-9ffb-63206c073bb0,16:49:42,100.05,72.95,255,0
0e6998d6-2261-4a62-8a25-6d9fa022bfc6,2:10:39,97.89,85.31,91,0
003a09b3-d1d7-4439-9b2e-c046fd779ff7,11:44:39,104.27,59.95,38,1
ff6e6ccd-8289-48ed-b383-0748474edfba,8:19:43,96.89,78.83,156,1
1c3c0500-c5ba-4831-9a49-a9257d481324,21:01:55,107.31,82.07,181,1
5a077b72-6450-4d02-b542-7d0655f7af1e,21:43:08,101.24,70.32,55,1
fb3e7ecc-19c3-4b74-a06f-de143ba14aaa,13:07:13,100.84,74.38,38,1
ffee86a6-afba-4137-81d6-f894b95e1d90,0:42:08,100.27,68.79,103,0
b44a6065-b6bb-4344-b72c-59253327830f,15:15:52,102.2,71.45,97,0
8c76c279-7231-403e-8278-b847e84fa246,23:49:44,84.53,75.69,21,0
965c4650-9460-4300-aeae-65af78699117,9:29:16,95.59,80.66,142,0
888d9d34-7b55-49ca-90a4-b848e444eafc,3:58:16,104.32,78.57,42,1
4b2ee4ec-1b91-4de1-a180-7cda422b22f0,23:22:30,91.5,85.73,150,0
c41d0a26-954f-434c-848e-141633a7b671,7:55:05,94.56,84.8,46,1
5b3a853c-c966-4daf-adc6-e3816efd1edd,19:15:04,103.64,71.95,175,0
fc2654a6-8100-48b2-87dc-092d1f4332b9,6:06:58,100.91,79.88,94,0
fd2b0ae8-96aa-4b82-bbc9-713aa16932ea,14:05:46,104.16,76.57,177,0
d094d854-2218-4013-96bb-66d00b2dc632,18:28:16,102.31,68.88,227,1
f18d4227-489a-4435-929b-1292521de6e3,2:38:23,93.93,56.83,171,1
e91e62b4-8791-41e1-a9c9-ea64a5951648,1:50:41,102.24,77.14,90,0
dfce9cf9-a4e2-421b-b33c-6f4b80fbe310,3:00:17,103.89,73.38,62,0
d413ce1a-b99c-4662-a80a-aef954395abc,7:00:27,108.4,74.17,150,1
4614707f-b692-464b-8865-844ca410b56c,19:58:08,94.91,79.94,77,0
baaee1c0-1210-4975-aac2-b90a9b2badab,8:26:06,103.9,69.14,175,0
d8cf942b-5f72-435e-97fa-22744a326aeb,22:01:19,90.61,74.92,79,0
c50af9ef-d6af-4710-8aba-0d32993b5330,20:42:02,95.41,78.15,31,0
292cc281-115b-4e49-b991-12be477e2a25,11:00:10,102.57,80.15,186,0
fd6bea6e-89ad-4f1f-88ce-54ee2057c34b,21:44:31,92.78,71.27,236,1
ebb76347-95f2-4e99-ab7c-c4351d1805d9,22:07:17,87.03,73.13,173,1
6a082c56-522b-41d9-be2e-43d720fa7613,17:49:31,103.45,77.95,125,0
7169d308-a00e-4147-a567-58173d4149cf,22:36:23,98.75,72.36,73,1
76ba55f4-f5a9-4a77-bc5c-16403ee2a58b,4:38:36,97.48,76.49,92,0
484f0a5e-470d-4808-a62f-5204b058343e,14:01:07,96.94,69.77,128,1
513c0dee-5e40-481f-a05d-e9b90fcdcc57,4:56:50,105.65,72.39,141,1
b2a51485-a3a5-4434-b14c-5dc109934fa8,17:10:17,103.77,69.57,204,0
922a98a4-17b0-4ae2-abd4-020e2b47b92f,0:10:07,100.15,66.01,145,1
e394841f-b5c4-4571-94f8-7734bf00319a,4:35:37,90.3,74.72,94,1
be2e0d27-46d3-491a-b5d9-8669c4f7b24f,0:30:04,102.71,71.26,170,0
dbcdcd12-58ca-428d-8159-4f91c6f36d09,3:48:20,101.21,79.63,112,1
834db628-a954-41bc-91e7-fe950251cf5a,11:57:19,98.98,84.24,61,0
77cd96a3-3c4f-4102-9efe-86dfe027b114,23:31:48,96.74,63.66,139,0
513665b8-4830-4426-8d1a-5d4747cce873,11:33:08,104.49,78.55,72,0
945b0329-c023-452f-b489-3f10518c9a56,12:54:35,104.27,72.96,76,1
3caac717-2e86-441b-a6c4-7c2bb1f95e7f,16:31:20,111.38,75.03,188,0
4b416c5f-7331-47a8-8cf5-c2f6e12a1149,6:23:43,102.44,74.45,224,0
3a7a0667-9ff7-47fa-aabd-044cea398048,5:26:11,94.53,79.62,233,1
073c9fd1-fb7d-4d21-9d5c-7d1782946b34,3:53:53,114.4,76.38,74,1
c169928f-d6f1-4fb1-a0b1-c1bb14cf283b,23:20:21,99.33,76.42,227,0
a9501666-4e0d-4c41-8d23-387cc83d1fa7,10:04:18,104.01,72.52,217,1
f0caf05c-ecb0-4eaa-b1ef-d06b7d80df48,18:35:43,99.38,67.05,36,1
11bcdeb4-4e6c-42cd-b04c-1db97dc7349a,13:35:04,99.38,71.49,36,0
dd51f134-41cc-402a-b50a-37f98dd482c0,16:12:06,102.35,72.88,98,0
d8aafeb0-e22a-4819-bdc0-96dfc881d885,13:54:06,92.24,70.36,209,0
f09e4cf7-11fb-474e-b6db-fd49b5e69108,17:39:09,96.52,76.73,193,0
d8794d63-73ed-47af-866f-9a4d387b8291,1:46:35,95.05,69.23,86,0
63c52fdf-c8c5-4d63-9e1c-b7192d75fe38,12:07:16,95.92,72.84,200,0
25dd6cec-52a4-4a8b-82c0-2f1ce071f34e,8:58:05,103.15,76.57,231,0
dc4621e5-332a-4727-873d-9dc55d61f1aa,0:16:48,92.2,89.92,88,1
922c6e81-1c53-4564-809d-d543bda55583,20:16:47,106.94,84.0,233,0
22cb85ee-010b-4f06-b675-d760c3584c63,19:47:02,96.9,77.67,111,1
ddf2b2cc-4de3-48f4-a084-ba21f87ac40e,10:15:42,99.2,70.52,89,1
26bc450f-b2d8-4960-8ad6-e09732d17335,7:35:27,96.07,73.25,191,0
744f5975-a9f9-4155-b131-88c7f975d6bb,15:17:57,98.62,72.58,174,1
48d4edd3-53c0-40df-9007-857996312d4a,20:26:28,102.23,78.63,202,0
9a2a2872-17ea-4b7b-8901-91be88aaa299,7:24:09,103.11,73.69,252,1
e5ca0fb2-51ba-4f93-afc9-cb6c6796e235,17:16:49,104.39,81.91,67,1
449e6823-b63d-418a-a75c-d64c7e50c32c,10:54:56,104.59,77.36,148,1
3fe8798f-b407-4307-a4fe-8dcfcc160e7f,16:10:14,95.52,78.78,242,0
333432ae-2c60-4bb9-9881-e9c1d09edd0f,0:27:59,87.92,77.99,7,0
34f16e6e-2a14-48c3-85cf-255329ce244f,19:50:43,97.46,75.49,33,0
8ccfb83f-799c-4ad9-af53-afc7f4cfb375,3:43:24,96.52,74.16,199,1
cfba3d0d-39a2-41a2-8194-8cfeeb0e893d,16:21:27,94.61,81.7,244,0
d513961b-381d-4f5d-9657-022610b068a2,10:46:16,101.7,79.07,132,1
077185fd-8b0e-421a-a711-1c342451841a,9:36:04,102.3,76.1,178,1
44653b44-7de8-4865-851e-618d5a3fab33,1:08:15,104.99,80.49,191,1
16ad10b7-d6c9-4056-a42e-5da7c5ccd292,20:12:36,95.79,72.45,120,1
1492ef21-2494-4358-bcf7-cfc4cff40dd8,20:32:51,105.87,77.58,114,1
eadee70f-a052-4e61-89f0-a5b875827af6,4:10:14,97.33,72.48,162,0
158e924e-2bf4-4d86-81de-43c0a1c72f92,6:54:50,110.7,78.66,200,0
49e4c69a-14b0-4176-a77c-b4bfb67eef9d,0:33:40,104.96,77.62,250,0
0e858e75-c5b0-42c8-9145-9b8af7f8db2a,8:02:52,101.01,72.84,222,1
8ae3310a-e3dd-4cbc-aecf-3ee6c78eb9a8,2:35:33,93.71,79.91,11,1
22438ba4-436e-4655-860a-fb65564911d1,22:45:06,95.05,75.31,235,0
46cd7a83-fa9e-41cc-b0d7-d8d876778222,20:16:16,98.22,80.5,214,1
23f70582-1901-45f7-9467-6df9d2b6f9f8,13:31:00,93.01,74.53,169,0
a6963c1c-fd82-44fa-a4e6-22425a95ed8e,1:57:33,101.61,72.15,158,0
81b110f7-44d7-4b36-a886-cbf842143a6f,13:31:01,96.48,78.94,101,1
1736aea6-0794-4566-9e98-e5ce66034878,2:54:15,96.61,76.32,168,0
0653c631-5d98-4698-bd44-dea180562a5c,21:42:19,88.56,65.6,106,1
b0e841dd-4d61-49ee-8b0c-65f264505944,15:29:07,105.45,78.7,6,0
5c1518cf-2699-4a3d-8fb5-71ee71c23db1,6:05:54,97.51,72.75,131,1
ae0f158e-7cc2-4d40-beea-78056de6c03d,14:54:12,99.58,71.64,75,0
94cf2299-765b-43ce-9162-c6b1e996f2ef,17:29:15,91.8,67.93,146,0
46d2dddf-e281-46d3-970d-797b08aca3bc,9:31:54,81.69,84.77,128,1
c21285b9-d658-4330-bcbc-34e2abcc126a,0:40:53,100.75,70.06,55,1
6e603299-30ea-4ca6-95da-29572aec2872,0:43:38,96.19,67.56,100,0
276a1912-9d4c-45bf-b587-67eae1c78021,20:14:42,89.6,68.01,214,0
dd595c9d-1c2a-4e1d-b1b4-643a5e6c62c9,15:01:30,106.53,77.63,191,1
a1f04da1-5e28-41d4-834f-1c72a60ab4ef,23:48:37,107.99,80.32,246,1
949dab0e-ac13-4bda-a4ce-a20f7e41ed3b,8:58:18,105.17,67.1,198,0
7e9462d2-0076-40d5-9c87-0ff51c28d292,23:47:44,93.29,66.26,69,0
b8a6c753-5391-41c8-bd8a-205006d1f14f,4:14:01,95.98,66.2,254,0
5b5df336-bead-4ab5-9ff4-f71ac2f0c7ea,1:25:31,98.2,76.2,77,0
860d78be-398f-437f-be42-aff55bc779f1,8:26:10,101.81,70.45,246,1
bdfb1c37-fb28-4e91-b3b4-8520a0a2a337,20:25:56,105.21,73.59,112,1
d37e63fe-1763-441e-96b1-b85ff3185bd3,18:58:27,108.01,74.41,149,1
9a933a25-d7ec-486f-b67e-e5f5b7bbb1b6,8:40:19,110.97,67.63,255,1
504f4f33-6ce9-4685-aa26-9bc3b29c4399,10:37:47,106.42,77.52,87,1
2a8300c6-429c-41c7-b0ee-37ec2d727d76,19:09:34,95.57,86.58,108,1
5cf99fbf-ab33-43da-9a16-30470792e5d9,2:23:05,100.37,77.1,30,0
9a1ee3fc-0b00-46ed-b528-5d3ca98f46fc,20:31:43,97.18,83.06,149,0
249ae8c4-46c8-429c-a32e-f29694275e75,23:54:53,100.92,79.46,45,1
6683f1cc-37e8-426e-bec7-2731381b2b1f,4:54:30,102.71,67.17,96,1
e9757b02-6fec-43cc-a697-c9e72da748d9,19:49:17,102.96,67.03,238,0
501d3ee6-9c4d-469c-8262-a9377ad4ffd9,13:32:40,100.34,85.87,26,0
653911fb-1e07-4454-9085-f6b3b9216bb9,11:16:44,99.98,74.78,193,1
64a22231-0838-419c-89ae-f4689e285a79,19:56:08,100.08,74.64,109,0
02297482-63ce-4aa3-8af7-da493e1a0685,7:07:17,104.89,66.78,216,0
236e0d6e-b324-4f71-918a-283cbf72b59e,5:27:12,103.22,74.16,12,1
57e081d9-6914-4d64-97c7-1b8654b6e552,7:09:26,112.93,82.57,72,0
9b14a0c3-6665-4b14-937b-c6868b46ce0c,10:29:01,99.11,79.41,112,1
1940a032-fd2f-4fef-afc6-cd1c080318cf,23:48:39,96.1,79.07,217,0
a2b7dd13-40f2-435e-9a63-2629333885be,17:57:22,97.91,75.83,209,1
9077a054-b8e3-4246-857b-5f861cd3a68e,20:28:57,92.63,70.57,196,1
266fe01d-c3f1-4036-baa9-9d8f1bb649d1,17:43:50,104.51,70.89,230,0
badae897-d24d-4619-9f67-9762999cebb1,23:20:04,98.26,74.09,139,0
7558b79a-1dc7-4afe-96fd-cdc80093bb73,13:06:33,106.69,80.79,210,0
d6e17061-f20e-4b86-ad28-4b04d88d3531,4:42:25,107.29,68.18,230,0
08e5b317-dda5-42cc-a64b-a29e3dc73bc0,7:42:56,96.09,77.44,29,0
8f32f002-0b5a-416a-a25a-c17cf024b4d0,10:50:19,109.71,76.67,32,1
ff9a2408-77d5-41ed-ae5c-d41205476911,1:31:54,112.16,75.83,202,1
61e75c39-3cf5-49d4-8c93-3a20065253fe,18:20:41,101.55,76.97,133,1
446509bd-41a8-4a1f-933a-e34fd79972c1,20:03:32,116.84,72.91,102,0
446efef4-9e03-4f63-90e9-d47277772e20,10:27:51,104.43,71.99,123,0
61b93ad9-b342-4e8c-83fc-daceb8d98ca1,5:48:33,93.69,76.28,92,0
19770d34-aa21-46c0-8a15-c479320ef53a,16:29:42,101.42,74.01,227,1
2d5cb04f-00a6-4f9e-aa66-d3b9425ac696,20:17:10,94.03,77.6,175,1
1ca4ccb4-1415-43d9-9604-28a523f731a0,13:30:14,90.18,79.38,106,0
d98300ec-7774-4318-83fb-18ba32d1fb40,16:38:21,95.85,78.47,115,1
c04c00d4-1587-4711-a06a-74be01a37a82,3:36:25,100.87,76.33,61,0
976f62cc-278f-412b-a22e-438794de5e23,7:18:33,109.13,73.86,46,0
13f54aba-fe28-46a3-9c61-bd71674afefd,21:56:31,91.9,79.95,30,0
3520599f-de64-4a53-a814-4daf8e7e7d0a,10:31:34,87.87,78.7,173,0
3483a870-27de-4b43-ad62-35539ae58bc4,9:57:34,97.04,72.48,66,1
e957a18c-bdee-4bce-acaa-43fcc2a5405b,8:08:40,104.04,66.17,226,0
cf337810-d2f8-481a-84e7-35bf00ef4cd6,4:10:34,93.51,75.16,133,0
94abe07d-f6a9-45af-980b-0fe9f854fd50,13:26:29,90.77,81.84,4,0
8d17e09d-b9b6-4034-86b1-b2431ad205df,4:37:11,112.87,77.72,132,0
0e123cb9-ae6a-4dea-956e-29617669938d,4:05:27,99.17,78.83,164,1
cf26b65e-6e3e-4080-9977-bec1326805df,18:40:04,106.03,75.11,88,0
e9f92b82-6f9e-4388-9128-69706359ac7f,15:56:40,104.37,74.98,30,1
3e05c897-4b93-4145-8b9d-776513558cd9,1:37:23,97.65,75.02,238,0
a69d522b-4c85-40e6-b232-71e6677ee145,21:47:21,110.19,78.84,214,0
ebcca73e-9231-4602-82a5-67f5a8ca92df,14:46:57,93.45,79.17,216,1
1bd5d9e3-6701-4f3a-9a6b-e9a5162b7218,0:46:36,102.32,76.82,7,1
e8cb449a-4a57-475f-ad61-8d417bb8292b,11:44:06,91.73,79.79,217,0
63232e75-23a9-4a3e-a4d6-bb646beef1a7,4:38:26,106.76,81.76,75,1
d4d9f3a7-e6d4-4192-b566-47274ee1327d,11:27:09,102.31,79.74,16,1
c0491c0d-ec35-4ae7-8031-331c750efa0a,4:07:36,97.36,81.45,57,1
87690e8e-92a1-44be-a8a5-38cf430dbad7,21:46:30,99.2,82.2,158,1
2057e5c7-d45b-4b56-9eae-2aa7a81d9fcf,14:03:38,109.76,80.55,153,1
e7d45a8a-76d2-4884-b406-d50cbbe68f0d,4:40:14,103.76,77.09,26,1
362fb771-099c-4837-b047-d29c7908637a,17:37:42,105.08,73.84,92,0
1c11e6d6-6e25-4a4d-b493-ee15d258f7e2,23:52:04,101.1,72.97,19,0
c6257016-39bb-4a72-803b-9f23e7bfec11,19:49:43,82.4,75.99,16,0
6ed90eb7-f828-413f-b760-67125d3cdc44,5:13:31,117.09,76.07,33,0
3d97f9d0-6105-4278-9fb0-40c16ad17b91,11:50:40,105.8,74.73,58,0
21f322d3-fc52-4b55-ad42-890498e4687f,7:14:08,105.71,67.87,3,0
c44bee19-3d5f-40db-89ff-6294f6941e59,8:27:14,108.21,84.56,125,0
6a13fa3f-bea5-47cf-9c4f-eb554eb3517a,2:58:22,85.64,78.03,37,0
b14c5d77-a254-4cc2-85a1-3a2ef40035be,9:27:02,100.33,77.51,222,0
02d0ebcf-efde-41ee-8075-d6e80d64749b,11:30:31,111.31,75.04,41,0
